name,mass (g),year,reclat,reclong,color
Grove Mountains 021582,44.22,2003,-72.963060,75.224440,2
LaPaz Icefield 02416,44.25,2002,-86.366670,-70.000000,2
Thiel Mountains 99002,44.3,2000,-85.160500,-94.570120,2
Grove Mountains 051536,44.31,2006,-72.935280,75.321940,2
El Médano 044,44.4,2011,-24.850000,-70.533330,2
Dhofar 804,44.4,2001,19.061550,54.534620,2
Grove Mountains 022175,44.46,2003,-72.781670,75.302780,2
Grove Mountains 021794,44.5,2003,-72.773610,75.323060,2
Dhofar 1053,44.5,2000,18.936380,54.724130,2
Meteorite Hills 00797,44.57,2000,-79.683330,155.750000,2
Grove Mountains 020225,44.6,2003,-72.991670,75.222220,2
Dhofar 1461,44.7,2008,19.019350,54.369030,2
Dhofar 462,44.7,2001,18.246670,54.001880,2
Meteorite Hills 00796,44.7,2000,-79.683330,155.750000,2
Sayh al Uhaymir 201,44.71,2002,21.069630,57.291230,2
Meteorite Hills 00851,44.8,2000,-79.683330,159.750000,2
Meteorite Hills 00969,44.8,2000,-79.683330,159.750000,2
Grove Mountains 052377,44.81,2006,-72.781940,75.314720,2
Grove Mountains 052293,44.82,2006,-72.779440,75.316110,2
Pecora Escarpment 02024,44.82,2002,-85.633330,-68.700000,2
Meteorite Hills 00587,44.83,2000,-79.683330,155.750000,2
Meteorite Hills 00741,44.84,2000,-79.683330,155.750000,2
Grove Mountains 051931,44.85,2006,-72.779440,75.323890,2
Meteorite Hills 01247,44.9,2001,-79.683330,159.750000,2
Meteorite Hills 00960,44.9,2000,-79.683330,159.750000,2
Grove Mountains 051971,44.91,2006,-72.781940,75.299440,2
Grove Mountains 051874,44.93,2006,-72.779440,75.329440,2
Meteorite Hills 00904,44.95,2000,-79.683330,155.750000,2
El Médano 084,45,2011,-24.850000,-70.533330,2
El Médano 152,45,2011,-24.850000,-70.533330,2
El Médano 033,45,2010,-24.850000,-70.533330,2
United Arab Emirates 024,45,2009,22.893140,55.178280,2
Greener Reservoir,45,2004,39.491330,-112.942000,2
Dhofar 953,45,2002,19.135000,54.565000,2
Beyneu,45,2001,45.463300,55.234970,2
Meteorite Hills 01095,45,2001,-79.683330,159.750000,2
Hammadah al Hamra 305,45,2000,28.645170,13.102170,2
Meteorite Hills 00992,45,2000,-79.683330,159.750000,2
Grove Mountains 053506,45.08,2006,-72.778610,75.318610,2
Meteorite Hills 00662,45.14,2000,-79.683330,155.750000,2
LaPaz Icefield 02305,45.2,2002,-86.366670,-70.000000,2
Meteorite Hills 01241,45.3,2001,-79.683330,159.750000,2
LaPaz Icefield 02262,45.35,2002,-86.366670,-70.000000,2
Meteorite Hills 01203,45.4,2001,-79.683330,159.750000,2
Grove Mountains 052374,45.5,2006,-72.781940,75.314720,2
MacAlpine Hills 02636,45.5,2002,-84.216670,160.500000,2
Al Huwaysah 014,45.52,2010,22.685980,55.320920,2
San Juan 009,45.56,2007,-25.447667,-69.871833,2
Sayh al Uhaymir 400,45.59,2004,20.535780,56.670900,2
Dhofar 1414,45.59,2001,19.194770,54.657120,2
Meteorite Hills 01207,45.7,2001,-79.683330,159.750000,2
Meteorite Hills 001106,45.7,2000,-79.683330,159.750000,2
Grove Mountains 052971,45.73,2006,-72.779444,75.308611,2
Meteorite Hills 00428,45.8,2000,-79.683330,155.750000,2
Northwest Africa 473,45.8,2000,31.960000,-4.128330,2
Grove Mountains 050118,45.87,2006,-72.980833,75.260278,2
Meteorite Hills 00938,45.9,2000,-79.683330,159.750000,2
Grove Mountains 022122,45.92,2003,-72.778890,75.313610,2
El Médano 116,46,2011,-24.850000,-70.533330,2
El Médano 027,46,2010,-24.850000,-70.533330,2
Pampa de Mejillones 013,46,2006,-23.223470,-70.440220,2
Dhofar 1634,46,2004,18.825830,54.429500,2
Pampa de Mejillones 011,46,2004,-23.136060,-70.491940,2
Northwest Africa 466,46,2001,31.368170,-4.016830,2
Grove Mountains 022118,46.03,2003,-72.779170,75.310560,2
Meteorite Hills 00863,46.1,2000,-79.683330,159.750000,2
Grove Mountains 021804,46.13,2003,-72.775000,75.329440,2
Grove Mountains 051932,46.15,2006,-72.780278,75.328333,2
Grove Mountains 052314,46.18,2006,-72.979722,75.263611,2
Shişr 122,46.2,2007,18.258730,53.993200,2
Meteorite Hills 01074,46.2,2001,-79.683330,159.750000,2
LaPaz Icefield 02397,46.21,2002,-86.366670,-70.000000,2
Yabrin 002,46.32,2008,23.357170,48.722450,2
Pecora Escarpment 02032,46.4,2002,-85.633330,-68.700000,2
Meteorite Hills 01197,46.4,2001,-79.683330,159.750000,2
Meteorite Hills 00658,46.42,2000,-79.683330,155.750000,2
Grove Mountains 022228,46.45,2003,-72.778330,75.320830,2
El Médano 054,46.5,2011,-24.850000,-70.533330,2
Meteorite Hills 00805,46.5,2000,-79.683330,155.750000,2
Meteorite Hills 00674,46.63,2000,-79.683330,155.750000,2
Cook 013,46.8,2010,-30.947750,130.908580,2
Meteorite Hills 00962,46.8,2000,-79.683330,159.750000,2
Grove Mountains 053507,46.85,2006,-72.781944,75.301944,2
Jiddat al Harasis 305,46.98,2005,19.883680,56.339670,2
Caleta el Cobre 010,47,2010,-24.250000,-70.516670,2
El Médano 022,47,2010,-24.850000,-70.533330,2
United Arab Emirates 003,47,2009,22.709860,55.125420,2
Ramlat as Sahmah 277,47,2008,20.617280,56.139550,2
Watson 013,47.1,2010,-30.575000,131.501640,2
Grove Mountains 022125,47.14,2003,-72.778890,75.313610,2
Dhofar 1419,47.14,2001,19.138200,54.674480,2
Grove Mountains 021573,47.17,2003,-72.943330,75.271670,2
Coyote Dry Lake 276,47.2,2006,35.071180,-116.771620,2
Meteorite Hills 01275,47.3,2001,-79.683330,159.750000,2
Dar al Gani 823,47.3,2000,26.981830,16.431170,2
Grove Mountains 021614,47.32,2003,-72.773330,75.332220,2
Meteorite Hills 01194,47.6,2001,-79.683330,159.750000,2
Grove Mountains 051752,47.61,2006,-72.781111,75.305278,2
Grove Mountains 051835,47.64,2006,-72.780000,75.311944,2
Meteorite Hills 00690,47.65,2000,-79.683330,155.750000,2
Thiel Mountains 99005,47.7,2000,-85.162920,-94.592470,2
Ramlat as Sahmah 350,47.71,2010,20.384300,55.701250,2
Grove Mountains 022045,47.76,2003,-72.778610,75.315280,2
Grove Mountains 051639,47.78,2006,-72.778611,75.321111,2
Meteorite Hills 01217,47.8,2001,-79.683330,159.750000,2
Meteorite Hills 00642,47.82,2000,-79.683330,155.750000,2
Northwest Africa 2257,47.9,2001,28.500000,-7.900000,2
Meteorite Hills 00954,47.9,2000,-79.683330,159.750000,2
Jiddat al Harasis 421,47.909,2007,19.924150,56.336830,2
Grove Mountains 051564,47.92,2006,-73.016111,75.186111,2
Grove Mountains 090832,47.96,2010,-72.778360,75.319690,2
Grove Mountains 022126,47.98,2003,-72.778890,75.313610,2
Dhofar 1537,48,2006,18.528670,54.642000,2
Dhofar 1296,48,2002,18.166670,54.083330,2
Dhofar 295,48,2002,19.208330,54.640000,2
Dhofar 645,48,2001,18.962050,54.145420,2
Dhofar 724,48,2001,19.146670,54.586670,2
Sayh al Uhaymir 177,48,2001,20.995000,57.325000,2
Dar al Gani 892,48,2000,27.116670,16.100000,2
Dhofar 520,48,2000,18.858330,54.713330,2
Dhofar 933,48,2000,19.288330,54.695000,2
Sayh al Uhaymir 195,48.09,2002,21.039630,57.310850,2
Meteorite Hills 00563,48.16,2000,-79.683330,155.750000,2
Shişr 123,48.2,2007,18.258720,53.993200,2
Grove Mountains 052772,48.24,2006,-72.777220,75.314170,2
Ramlat as Sahmah 221,48.29,2003,20.531870,56.049020,2
Jiddat al Harasis 453,48.336,2007,19.756720,56.290530,2
Dar al Gani 806,48.4,2000,26.966000,16.502830,2
Grove Mountains 052006,48.41,2006,-72.778890,75.318330,2
Dhofar 1645,48.5,2011,18.915670,54.495190,2
Sayh al Uhaymir 558,48.5,2004,21.067330,57.267670,2
Dhofar 259,48.6,2001,18.786830,54.251670,2
Meteorite Hills 01096,48.6,2001,-79.683330,159.750000,2
Sayh al Uhaymir 208,48.65,2003,20.295020,56.507550,2
Dhofar 1509,48.7,2009,18.623720,54.287920,2
Dutch Flat,48.8,2002,34.483330,-113.916670,2
Ramlat as Sahmah 272,48.9,2008,20.504830,56.128500,2
San Juan 052,49,2009,-25.439500,-69.885833,2
Shişr 121,49,2007,18.258620,53.992130,2
Dhofar 925,49,2003,19.396670,54.563330,2
Dhofar 384,49,2001,19.106770,54.820850,2
Dhofar 1674,49.2,2010,18.317000,54.202000,2
Sayh al Uhaymir 088,49.2,2000,20.530000,56.665000,2
Sayh al Uhaymir 483,49.251,2007,20.597880,56.978820,2
Ramlat as Sahmah 296,49.3,2009,20.668420,55.340080,2
Dhofar 820,49.3,2001,19.045870,54.494520,2
Meteorite Hills 01175,49.3,2001,-79.683330,159.750000,2
Jiddat al Harasis 401,49.33,2002,19.997430,56.410670,2
Dhofar 1447,49.4,2002,18.616670,54.183330,2
Grove Mountains 052080,49.43,2006,-72.775830,75.339720,2
Meteorite Hills 00557,49.45,2000,-79.683330,155.750000,2
Grove Mountains 053503,49.59,2006,-72.779440,75.318610,2
Meteorite Hills 00792,49.59,2000,-79.683330,155.750000,2
Stewart Valley 011,49.6,2003,36.210170,-116.168250,2
Ramlat as Sahmah 387,49.65,2010,20.015970,55.615120,2
Sayh al Uhaymir 534,49.66,2010,20.380600,56.593420,2
Grove Mountains 052123,49.73,2006,-72.773500,75.328700,2
Dhofar 1416,49.74,2001,19.111200,54.615230,2
Jiddat al Harasis 306,49.77,2005,19.891870,56.330470,2
Grove Mountains 021793,49.78,2003,-72.773610,75.322780,2
Grove Mountains 021799,49.78,2003,-72.773330,75.333610,2
Northwest Africa 7765,49.8,2011,0.000000,0.000000,2
Grove Mountains 053535,49.8,2006,-72.780000,75.299200,2
Grove Mountains 021610,49.85,2003,-72.824440,75.291670,2
Frontier Mountain 09006,49.9,2009,-72.953900,160.452480,2
Grove Mountains 052302,49.93,2006,-72.777220,75.308060,2
Northwest Africa 7702,50,2011,0.000000,0.000000,2
Bou Kra 003,50,2010,26.810890,-12.718640,2
El Médano 021,50,2010,-24.850000,-70.533330,2
Buck Mountains 001,50,2004,34.732450,-114.222570,2
Dhofar 862,50,2002,19.160000,54.586670,2
Tanezrouft 067,50,2002,25.533330,0.416670,2
Dhofar 227,50,2001,18.990000,54.600000,2
Dhofar 246,50,2001,18.669330,54.728000,2
Dhofar 270,50,2001,18.328330,54.151670,2
Dhofar 307,50,2001,19.328330,54.781670,2
Dhofar 853,50,2001,18.980000,54.541670,2
Sayh al Uhaymir 103,50,2001,20.983330,57.326670,2
Dhofar 107,50,2000,19.261830,54.740830,2
Dhofar 525,50,2000,18.238330,54.136670,2
Grove Mountains 020571,50.07,2003,-72.984170,75.246940,2
Ksar Ghilane 010,50.1,2012,32.806000,9.833000,2
Grove Mountains 052007,50.1,2006,-72.778890,75.318890,2
Ramlat as Sahmah 208,50.13,2003,20.585680,56.047600,2
Johannessen Nunataks 03002,50.2,2003,-72.894860,161.145580,2
Grove Mountains 051674,50.22,2006,-72.780280,75.320280,2
Grove Mountains 053077,50.23,2006,-72.779170,75.315560,2
Dhofar 1459,50.4,2008,19.018820,54.373520,2
Grove Mountains 053723,50.41,2006,-72.780280,75.275830,2
Dhofar 825,50.44,2001,19.060270,54.543480,2
Jiddat al Harasis 335,50.47,2006,19.623717,55.728250,2
Grove Mountains 052792,50.61,2006,-72.775280,75.338610,2
Queen Alexandra Range 02168,50.63,2002,-84.000000,168.000000,2
Grove Mountains 051634,50.69,2006,-72.778611,75.327222,2
Al Huqf 062,50.7,2001,19.407720,57.298780,2
Dar al Gani 784,50.7,2000,26.983330,16.440000,2
Sayh al Uhaymir 099,50.7,2000,20.615700,57.163180,2
Grove Mountains 054476,50.74,2006,-72.916110,75.100280,2
Grove Mountains 052970,50.8,2006,-72.777778,75.306111,2
Meteorite Hills 00940,50.8,2000,-79.683330,159.750000,2
Meteorite Hills 00956,50.8,2000,-79.683330,159.750000,2
Meteorite Hills 00588,50.85,2000,-79.683330,155.750000,2
Meteorite Hills 00824,50.92,2000,-79.683330,155.750000,2
Queen Alexandra Range 02165,50.99,2002,-84.000000,168.000000,2
El Médano 070,51,2011,-24.850000,-70.533330,2
Dhofar 618,51,2001,19.201820,54.783730,2
LaPaz Icefield 02383,51.08,2002,-86.366670,-70.000000,2
Jiddat al Harasis 633,51.1,2010,19.798510,56.355730,2
Sayh al Uhaymir 305,51.1,2004,20.598330,57.163230,2
Meteorite Hills 00696,51.19,2000,-79.683330,155.750000,2
Grove Mountains 050202,51.2,2006,-72.983333,75.252222,2
Jiddat al Harasis 597,51.3,2009,19.656100,56.371820,2
Tessera,51.3,2000,45.508330,12.308330,2
Great Sand Sea 030,51.33,2006,26.378170,26.850500,2
LaPaz Icefield 02386,51.39,2002,-86.366670,-70.000000,2
Meteorite Hills 001026,51.4,2000,-79.683330,159.750000,2
Meteorite Hills 00959,51.4,2000,-79.683330,159.750000,2
Meteorite Hills 00799,51.42,2000,-79.683330,155.750000,2
Grove Mountains 051926,51.5,2006,-72.978611,75.255000,2
Queen Alexandra Range 02180,51.54,2002,-84.000000,168.000000,2
Dhofar 1470,51.6,2008,18.566720,54.169670,2
Grove Mountains 021676,51.6,2003,-72.777780,75.332220,2
Grove Mountains 020129,51.7,2003,-72.982220,75.265830,2
Grove Mountains 051927,51.75,2006,-72.777778,75.322778,2
El Médano 093,51.8,2011,-24.850000,-70.533330,2
Königsbrück,51.8,2004,51.266670,13.900000,2
Meteorite Hills 00583,51.8,2000,-79.683330,155.750000,2
Jiddat al Harasis 085,51.9,2002,19.658520,55.753100,2
Dar al Gani 805,51.9,2000,27.540830,16.157830,2
Thiel Mountains 99007,51.9,2000,-85.160820,-94.615700,2
El Médano 050,52,2011,-24.850000,-70.533330,2
El Médano 117,52,2011,-24.850000,-70.533330,2
Dhofar 1298,52,2002,19.116670,54.785000,2
Sayh al Uhaymir 193,52,2001,20.863500,56.203500,2
Dar al Gani 917,52,2000,27.250000,16.133330,2
Dhofar 1068,52,2000,18.962870,54.751330,2
Dhofar 511,52,2000,18.956670,54.385000,2
LaPaz Icefield 02265,52.13,2002,-86.366670,-70.000000,2
Grove Mountains 090833,52.18,2010,-72.778860,75.314470,2
Ramlat as Sahmah 373,52.29,2010,20.507970,55.827120,2
Sacramento Wash 005,52.3,2004,34.746670,-114.210000,2
Sayh al Uhaymir 481,52.391,2007,20.442900,56.654220,2
Shişr 128,52.4,2007,18.258130,53.993170,2
Dhofar 1688,52.5,2011,18.185350,54.269000,2
Grove Mountains 051601,52.51,2006,-72.934167,75.320000,2
Meteorite Hills 00623,52.57,2000,-79.683330,155.750000,2
Meteorite Hills 00817,52.6,2000,-79.683330,159.750000,2
Meteorite Hills 00544,52.65,2000,-79.683330,155.750000,2
Rock Springs,52.7,2003,41.650000,-109.025000,2
Dar al Gani 789,52.7,2000,26.990170,16.447500,2
Meteorite Hills 00778,52.84,2000,-79.683330,155.750000,2
Grove Mountains 051981,52.86,2006,-72.978333,75.257222,2
O'Malley 010,52.9,2011,-30.934170,131.361110,2
Ramlat as Sahmah 294,52.9,2009,20.692820,55.492220,2
Myrtle Springs,52.99,2002,-30.453830,137.990170,2
El Médano 165,53,2011,-24.850000,-70.533330,2
United Arab Emirates 010,53,2009,22.849970,55.144530,2
Watson 006,53,2009,-30.500000,131.700000,2
Acfer 345,53,2002,27.464720,3.814170,2
Dhofar 692,53,2001,19.413620,54.768670,2
Ramlat as Sahmah 299,53.1,2009,20.667450,55.315870,2
Dar al Gani 830,53.1,2000,27.048330,16.384330,2
Shişr 154,53.2,2007,18.258950,53.993730,2
Grove Mountains 053508,53.24,2006,-72.778611,75.318611,2
Jiddat al Harasis 356,53.3,2003,19.356450,55.529830,2
Grove Mountains 023769,53.35,2003,-72.984440,75.250000,2
Meteorite Hills 00613,53.37,2000,-79.683330,155.750000,2
Dhofar 1424,53.39,2001,19.193350,54.663950,2
Meteorite Hills 01285,53.4,2001,-79.683330,159.750000,2
Catalina 023,53.5,2009,-25.233330,-69.716670,2
Grove Mountains 052910,53.51,2006,-72.779170,75.316670,2
Grove Mountains 053076,53.58,2006,-72.779167,75.315556,2
Dhofar 1423,53.58,2001,19.197070,54.670300,2
Meteorite Hills 00564,53.58,2000,-79.683330,155.750000,2
Meteorite Hills 00995,53.7,2000,-79.683330,159.750000,2
Sayh al Uhaymir 548,53.8,2011,20.237980,56.930350,2
Meteorite Hills 00593,53.83,2000,-79.683330,155.750000,2
El Médano 012,54,2010,-24.850000,-70.533330,2
El Médano 014,54,2010,-24.850000,-70.533330,2
El Médano 036,54,2010,-24.850000,-70.533330,2
Northwest Africa 4269,54,2004,27.983330,-7.583330,2
Dhofar 1438,54,2003,19.166670,54.673330,2
Dhofar 390,54,2001,19.133530,54.809950,2
Dar al Gani 924,54,2000,27.033330,16.350000,2
Dar al Gani 934,54,2000,27.083330,16.016670,2
Dar al Gani 938,54,2000,27.250000,16.183330,2
Dhofar 1056,54,2000,18.747130,54.752470,2
Meteorite Hills 00700,54,2000,-79.683330,159.750000,2
Dar al Gani 946,54.03,2000,27.187330,16.378170,2
Grove Mountains 021518,54.14,2003,-72.936390,75.314170,2
Grove Mountains 053725,54.15,2006,-72.779722,75.275833,2
Grove Mountains 021581,54.2,2003,-72.965000,75.220280,2
MacAlpine Hills 02460,54.2,2002,-84.216670,160.500000,2
Coyote Dry Lake 221,54.31,2003,35.057170,-116.720500,2
Jiddat al Harasis 282,54.5,2005,19.647170,56.217830,2
MacAlpine Hills 02538,54.5,2002,-84.216670,160.500000,2
Dar al Gani 831,54.5,2000,26.965330,16.468670,2
Meteorite Hills 001130,54.5,2000,-79.683330,159.750000,2
LaPaz Icefield 02259,54.55,2002,-86.366670,-70.000000,2
Meteorite Hills 01277,54.6,2001,-79.683330,159.750000,2
LaPaz Icefield 02418,54.63,2002,-86.366670,-70.000000,2
Jiddat al Harasis 130,54.7,2005,19.598640,55.002940,2
Meteorite Hills 01245,54.7,2001,-79.683330,159.750000,2
Meteorite Hills 00816,54.7,2000,-79.683330,159.750000,2
Dhofar 1498,54.8,2009,19.257120,54.898700,2
Meteorite Hills 01112,54.9,2001,-79.683330,159.750000,2
El Médano 122,55,2011,-24.850000,-70.533330,2
El Médano 006,55,2010,-24.850000,-70.533330,2
United Arab Emirates 013,55,2009,22.878470,55.151280,2
Dhofar 573,55,2001,18.701730,54.366420,2
Meteorite Hills 00644,55.1,2000,-79.683330,155.750000,2
Grove Mountains 021796,55.32,2003,-72.773890,75.324170,2
Jiddat al Harasis 360,55.5,2003,19.372300,55.562970,2
Al Huwaysah 013,55.51,2010,22.684230,55.336520,2
Dar al Gani 1020,55.8,2000,27.924720,16.957500,2
Meteorite Hills 00579,55.86,2000,-79.683330,155.750000,2
Dhofar 800,55.88,2001,19.062520,54.550480,2
Meteorite Hills 001020,55.9,2000,-79.683330,159.750000,2
Meteorite Hills 00647,55.93,2000,-79.683330,155.750000,2
El Médano 150,56,2011,-24.850000,-70.533330,2
Jiddat al Harasis 655,56,2011,19.829820,56.442800,2
Dhofar 569,56,2001,18.709500,54.541320,2
Grove Mountains 020174,56.05,2003,-72.781670,75.302780,2
Grove Mountains 022174,56.05,2003,-72.781670,75.302780,2
Dhofar 799,56.11,2001,19.070400,54.538380,2
Dar al Gani 995,56.12,2001,27.172500,16.386170,2
Grove Mountains 051648,56.18,2006,-72.780000,75.320000,2
Grove Mountains 021489,56.2,2003,-72.935560,75.346390,2
Meteorite Hills 01114,56.2,2001,-79.683330,159.750000,2
Grove Mountains 021675,56.25,2003,-72.778060,75.334720,2
Meteorite Hills 00699,56.36,2000,-79.683330,155.750000,2
San Juan 017,56.4,2008,-25.443500,-69.874500,2
Jiddat al Harasis 252,56.5,2005,19.978730,56.417700,2
Meteorite Hills 001114,56.6,2000,-79.683330,159.750000,2
Ramlat al Wahibah 005,56.65,2006,21.225130,58.411600,2
Dar al Gani 780,56.7,2000,26.987170,16.437170,2
Dar al Gani 797,56.7,2000,27.000330,16.446170,2
Sayh al Uhaymir 274,56.75,2002,20.813100,57.330180,2
Grove Mountains 020043,56.9,2003,-72.994440,75.207780,2
Grove Mountains 021572,56.95,2003,-72.938330,75.289720,2
Grove Mountains 022172,56.95,2003,-72.781670,75.302780,2
El Médano 061,57,2011,-24.850000,-70.533330,2
El Médano 136,57,2011,-24.850000,-70.533330,2
El Médano 016,57,2010,-24.850000,-70.533330,2
United Arab Emirates 015,57,2009,22.868810,55.151530,2
Dar al Gani 941,57,2000,27.566670,16.200000,2
Grove Mountains 021499,57.1,2003,-72.943060,75.296670,2
Dhofar 472,57.1,2001,19.150560,54.735560,2
Shişr 161,57.2,2008,18.604167,53.914667,2
Sayh al Uhaymir 138,57.37,2001,21.183720,57.210080,2
Grove Mountains 052246,57.39,2006,-72.779170,75.323060,2
San Juan 046,57.4,2009,-25.442333,-69.864667,2
Northwest Africa 2258,57.4,2001,28.583330,-7.966670,2
Grove Mountains 090975,57.51,2010,-72.778860,75.314470,2
Jiddat al Harasis 653,57.6,2010,19.732780,56.382880,2
Dhofar 1480,57.7,2003,19.166120,54.672430,2
Grove Mountains 021652,57.89,2003,-72.774440,75.334170,2
El Médano 047,57.9,2011,-24.850000,-70.533330,2
Jiddat al Harasis 391,57.9,2003,19.278630,55.773120,2
MacAlpine Hills 02705,57.97,2002,-84.216670,160.500000,2
Dhofar 1221,58,2003,18.230830,54.090000,2
Dhofar 342,58,2001,18.328330,54.035000,2
Sayh al Uhaymir 065,58,2001,21.035000,57.268060,2
Dar al Gani 878,58,2000,27.233330,16.116670,2
Dar al Gani 889,58,2000,27.183330,16.116670,2
Dar al Gani 891,58,2000,27.250000,16.183330,2
Northwest Africa 472,58,2000,31.968330,-4.146670,2
Grove Mountains 090837,58.02,2010,-72.778860,75.314470,2
Meteorite Hills 01196,58.1,2001,-79.683330,159.750000,2
Meteorite Hills 00866,58.1,2000,-79.683330,159.750000,2
Dhofar 242,58.4,2001,18.627170,54.750830,2
Ramlat as Sahmah 257,58.44,2005,20.037880,56.474100,2
Queen Alexandra Range 02169,58.48,2002,-84.000000,168.000000,2
Jiddat al Harasis 605,58.5,2009,19.862900,56.005980,2
Grove Mountains 021477,58.5,2003,-72.941670,75.291940,2
Meteorite Hills 00403,58.5,2000,-79.683330,155.750000,2
Meteorite Hills 00601,58.56,2000,-79.683330,155.750000,2
Grove Mountains 021806,58.6,2003,-72.774720,75.330830,2
Meteorite Hills 00819,58.6,2000,-79.683330,159.750000,2
Meteorite Hills 00551,58.63,2000,-79.683330,155.750000,2
Meteorite Hills 01130,58.7,2001,-79.683330,159.750000,2
Jiddat al Harasis 277,58.8,2005,19.979850,55.956530,2
Meteorite Hills 001043,58.8,2000,-79.683330,159.750000,2
Pecora Escarpment 02012,58.9,2002,-85.633330,-68.700000,2
Stewart Valley 004,58.9,2001,36.255470,-116.185520,2
Ramlat as Sahmah 210,58.95,2003,20.576980,55.947700,2
